date,mels_S,lig_S,mels_N,hvac_N,hvac_S,occ_third_south,occ_fourth_south,zone_temp_avg,air_temp_set_1,air_temp_set_2,dew_point_temperature_set_1d,relative_humidity_set_1,solar_radiation_set_1,rtu_sa_temp_avg,rtu_oa_damper_avg,rtu_ma_temp_avg,rtu_econ_sp_avg,hour_of_day,day_of_week,is_weekend,is_business_hours,total_kw,hvac_kw,hvac_share,total_occ,kw_per_occupant,outdoor_temp_f,indoor_temp_f,fault_econ_stuck_open,fault_econ_stuck_closed,expected_ma_temp_f,ma_temp_deviation,fault_ma_sensor_mismatch,any_economizer_fault,econ_setpoint_deviation_f
2018-10-22 22:00:00,7.45,3.89791666675,12.78125,30.728965775,15.074215774999999,25.583333333333332,23.416666666666668,23.35975,14.7075,14.1725,9.185,69.7025,474.2,66.24291666666667,62.4175,64.60166666666666,66.25,22,0,0,0,69.93234821675,45.80318155,0.6549641577605333,49.0,0.9347588071428571,58.4735,74.04755,False,False,64.32661734125,0.27504932541665994,False,False,-7.776499999999999
2018-10-22 23:00:00,6.6,4.14541666675,11.745000000000001,32.428846155,19.2849230775,15.6,10.75,23.4828125,14.0375,13.685,9.0775,72.255,333.875,66.24583333333334,59.42666666666667,64.71583333333334,66.25,23,0,0,0,74.20418589925,51.7137692325,0.696911752427469,26.35,1.962571887381404,57.2675,74.2690625,False,False,64.165600625,0.5502327083333398,False,False,-8.982500000000002
2018-10-23 00:00:00,4.13125,3.96125,11.12375,31.4386458325,21.252187499999998,1.35,0.7666666666666667,23.521197916666665,13.9675,13.6775,9.225,73.3275,169.85,66.27541666666667,56.55666666666667,64.67583333333333,66.25,0,1,0,0,71.90708333250001,52.6908333325,0.7327627667618831,2.1166666666666667,24.89330708622047,57.1415,74.33815625,False,False,64.612300696875,0.06353263645833351,False,False,-9.1085
2018-10-23 01:00:00,3.175,3.04791666675,9.86958333325,32.8125,21.05571875,0.8,0.5,23.4586875,12.545,12.4575,9.115,79.815,21.8375,66.21583333333334,46.3325,64.92166666666667,66.25,1,1,0,0,69.96071875,53.86821875,0.7699780635830017,1.3,41.43709134615384,54.581,74.2256375,False,False,65.1237858303125,-0.2021191636458326,False,False,-11.668999999999997
2018-10-23 02:00:00,2.4375,0.1,12.72,31.705979165,21.658947915,1.1166666666666667,0.4666666666666667,23.356520833333335,11.7775,11.7425,8.89,82.625,0.0175,66.28208333333333,43.08083333333333,65.03875,66.25,2,1,0,0,68.62242708,53.36492708,0.7776601520926562,1.5833333333333335,33.70416447157894,53.1995,74.0417375,False,False,65.0627278996875,-0.023977899687508852,False,False,-13.0505
2018-10-23 03:00:00,2.5375,0.38125,14.8645833325,33.8948214275,19.925520835,2.5833333333333335,0.75,23.255645833333336,11.49,11.4575,8.785,83.625,0.1625,65.92333333333333,42.292500000000004,64.82916666666667,66.25,3,1,0,0,71.603675595,53.8203422625,0.7516421722107547,3.3333333333333335,16.146102678749997,52.682,73.8601625,False,False,64.9033881246875,-0.0742214580208298,False,False,-13.567999999999998
2018-10-23 04:00:00,2.6375,0.08750000000000001,14.7208333325,37.9931666675,22.9983333325,1.5166666666666666,1.1833333333333333,23.132614583333336,11.14,11.120000000000001,8.795,85.625,0.2,65.92083333333333,41.114999999999995,64.81708333333333,66.25,4,1,0,0,78.4373333325,60.9915,0.7775825287360779,2.7,22.589444444444442,52.052,73.63870625000001,False,False,64.76333197531251,0.05375135802081843,False,False,-14.198
2018-10-23 05:00:00,2.7,0.08333333325,11.2408333325,36.7956959725,20.888782052499998,0.8,2.0166666666666666,23.0108125,10.8625,10.875,8.605,86.1,0.2,65.875,39.27083333333333,64.91,66.25,5,1,0,0,71.70864469074999,57.684478025,0.8044285075219246,2.8166666666666664,20.479696340236686,51.5525,73.4194625,False,False,64.8321241015625,0.07787589843749743,False,False,-14.697499999999998
2018-10-23 06:00:00,2.7,1.05625,8.11333333325,35.501875,20.324125000000002,1.0666666666666667,1.55,22.985395833333335,10.727500000000001,10.785,8.3975,85.675,0.2,65.72333333333333,38.056666666666665,64.93583333333333,66.25,6,1,0,0,67.69558333325,55.826,0.8246623671913907,2.6166666666666667,21.334777070063694,51.3095,73.37371250000001,False,False,64.97680869625,-0.0409753629166687,False,False,-14.9405
2018-10-23 07:00:00,2.703125,0.2,7.6527083332500005,35.10827381,19.8471904775,0.016666666666666666,1.0,22.910541666666667,10.6525,10.715,8.32,85.65,0.2,65.81583333333333,37.05916666666667,65.10166666666667,66.25,7,1,0,0,65.51129762075,54.9554642875,0.8388700313286642,1.0166666666666666,54.05455503688525,51.1745,73.238975,False,False,65.062064435625,0.03960223104166971,False,False,-15.075499999999998
2018-10-23 08:00:00,2.74375,0.0625,7.80354166675,38.8044583325,20.72462649,0.03333333333333333,1.0,22.81615625,10.61,10.717500000000001,8.3575,86.1,0.1925,65.76791666666668,36.66416666666667,65.07041666666667,66.25,8,1,0,1,70.13887648925,59.529084822499996,0.8487316564248626,1.0333333333333334,57.60879176370967,51.098,73.06908125,False,False,65.01356740203124,0.056849264635431496,False,False,-15.152000000000001
2018-10-23 09:00:00,2.7763392857499998,0.01875,7.61166666675,37.8291575625,18.655684174999998,0.0,1.0,22.7419375,10.8525,10.842500000000001,8.4925,85.5,0.1575,65.84166666666667,36.84166666666667,65.14875,66.25,9,1,0,1,66.89159769,56.4848417375,0.8444235701959356,1.0,56.4848417375,51.534499999999994,72.9354875,False,False,65.051007021875,0.09774297812501231,False,False,-14.715500000000006
2018-10-23 10:00:00,2.6,0.05625,7.69166666675,35.93418223250001,20.4067609875,0.0,0.5666666666666667,22.684020833333335,10.3925,10.4,8.165,86.225,0.1875,65.78,35.825,65.04958333333333,66.25,10,1,0,1,66.68885988675001,56.34094322000001,0.8448329048611316,0.5666666666666667,,50.7065,72.8312375,False,False,64.905050290625,0.144533042708332,False,False,-15.543500000000002
2018-10-23 11:00:00,2.5142857142499997,0.0,10.0129166675,40.85978125,19.849291667499998,0.0,0.0,22.616927083333334,9.9975,10.09,7.895,86.8625,0.2,65.59583333333333,35.310833333333335,64.9275,66.25,11,1,0,1,73.23627529925,60.709072917499995,0.8289481226268987,0.0,,49.9955,72.71046875,False,False,64.68962399296875,0.23787600703124667,False,False,-16.2545
2018-10-23 12:00:00,3.0375,1.52916666675,13.9625,35.2794502175,18.2043474025,0.5166666666666667,2.0,22.581812499999998,10.129999999999999,10.185,7.9,86.2,0.14250000000000002,65.71958333333333,35.96666666666666,64.96541666666667,66.25,12,1,0,1,72.01296428675,53.483797620000004,0.7426967928584595,2.5166666666666666,21.25184011390729,50.233999999999995,72.6472625,False,False,64.5859590875,0.3794575791666688,False,False,-16.016000000000005
2018-10-23 13:00:00,3.67083333325,3.82083333325,9.7066666675,41.17694424,20.3079581575,2.3333333333333335,3.9166666666666665,22.64690625,10.49,10.515,7.8625,83.95,0.07500000000000001,65.89416666666668,36.27166666666666,65.08458333333334,66.25,13,1,0,1,78.68323573149999,61.484902397499994,0.7814231561003937,6.25,9.8375843836,50.882,72.76443125,False,False,64.82730872843752,0.25727460489582654,False,False,-15.368000000000002
2018-10-23 14:00:00,4.30416666675,4.03125,9.75708333325,41.4891086325,18.7528809525,4.033333333333333,7.35,22.68728125,10.1,10.1525,7.6925,85.1625,3.675,65.8175,36.05083333333333,65.02583333333334,66.25,14,1,0,1,78.334489585,60.241989585,0.7690353240845719,11.383333333333333,5.292122071888726,50.18,72.83710625,False,False,64.66903063765625,0.35680269567708933,False,False,-16.07
2018-10-23 15:00:00,5.1810714285,3.6783333332500003,15.023125,34.8852719775,16.70317857225,10.466666666666667,12.216666666666667,22.77640625,10.1975,10.3025,7.2725,82.25,86.44,66.02416666666667,36.219166666666666,65.25333333333333,66.25,15,1,0,1,75.4709803115,51.58845054974999,0.6835534709741822,22.683333333333334,2.2742887825018365,50.3555,72.99753125000001,False,False,64.79677621484376,0.45655711848957026,False,False,-15.8945
