building_id,city,climate_zone,building_typology,cooling_system_type,season,indoor_temp_c,indoor_rh_pct,indoor_air_velocity_ms,fan,heater,thermal_sensation_vote,thermal_preference,outdoor_temp_c,outdoor_rh_pct
517,Shimla,monsoon-influenced temperate oceanic,Multifamily Housing,Mixed Mode,winter,13.8,50.8,0.1,0.0,1.0,0.0,warmer,5.49,53.4179498634702
517,Shimla,monsoon-influenced temperate oceanic,Multifamily Housing,Mixed Mode,winter,13.4,38.7,0.01,0.0,0.0,0.0,no change,7.58,59.93063412022123
517,Shimla,monsoon-influenced temperate oceanic,Multifamily Housing,Mixed Mode,winter,13.1,38.8,0.03,0.0,0.0,0.0,warmer,7.53,32.40232180753102
517,Shimla,monsoon-influenced temperate oceanic,Multifamily Housing,Mixed Mode,winter,11.3,42.4,0.02,0.0,0.0,0.0,warmer,7.53,32.40232180753102
518,Shimla,monsoon-influenced temperate oceanic,Multifamily Housing,Mixed Mode,winter,15.7,55.3,0.01,0.0,0.0,-1.0,warmer,7.69,39.8355419178211
518,Shimla,monsoon-influenced temperate oceanic,Multifamily Housing,Mixed Mode,winter,14.8,60.9,0.0,0.0,0.0,-1.0,no change,7.69,39.8355419178211
519,Shimla,monsoon-influenced temperate oceanic,Multifamily Housing,Mixed Mode,winter,14.0,63.7,0.01,0.0,0.0,1.0,warmer,5.91,67.3739475865764
519,Shimla,monsoon-influenced temperate oceanic,Multifamily Housing,Mixed Mode,winter,14.3,67.8,0.0,0.0,1.0,1.0,warmer,5.91,67.3739475865764
520,Shimla,monsoon-influenced temperate oceanic,Multifamily Housing,Mixed Mode,winter,15.1,65.1,0.0,0.0,0.0,-2.0,warmer,5.91,67.3739475865764
521,Shimla,monsoon-influenced temperate oceanic,Multifamily Housing,Mixed Mode,winter,16.5,64.6,0.01,0.0,0.0,-2.0,warmer,5.91,67.3739475865764
522,Shimla,monsoon-influenced temperate oceanic,Multifamily Housing,Mixed Mode,winter,16.6,56.2,0.12,0.0,0.0,-1.0,warmer,13.23,37.45616480374781
522,Shimla,monsoon-influenced temperate oceanic,Multifamily Housing,Mixed Mode,winter,16.5,55.2,0.08,0.0,0.0,-1.0,warmer,13.23,37.45616480374781
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.1,18.9,1.0,1.0,,1.0,cooler,36.4,23.41382809523209
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.5,19.5,0.4,1.0,,1.0,no change,36.4,25.290597634643788
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.2,19.4,0.45,1.0,,2.0,no change,36.3,25.290597634643788
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.3,18.9,0.4,1.0,,0.0,cooler,37.6,25.290597634643788
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.2,16.4,1.1,1.0,,1.0,cooler,36.3,25.290597634643788
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,38.7,16.6,0.5,1.0,,3.0,cooler,39.4,26.9784446531432
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,38.6,18.1,0.9,1.0,,3.0,cooler,39.4,26.9784446531432
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,38.2,20.2,0.4,1.0,,3.0,cooler,42.3,26.9784446531432
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,38.9,16.8,0.4,1.0,,3.0,cooler,39.3,26.9784446531432
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,38.7,16.7,0.6,1.0,,3.0,cooler,41.6,26.9784446531432
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,38.5,16.1,0.5,1.0,,3.0,cooler,41.6,26.9784446531432
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,37.8,18.4,0.6,1.0,,3.0,cooler,41.4,26.9784446531432
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,38.2,19.4,0.2,1.0,,2.0,cooler,39.9,26.9784446531432
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,39.3,18.6,0.45,1.0,,2.0,cooler,39.0,26.9784446531432
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,38.1,19.5,0.4,1.0,,1.0,cooler,41.4,26.9784446531432
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,38.0,19.1,0.4,1.0,,2.0,cooler,39.9,26.9784446531432
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,38.9,17.8,0.55,1.0,,2.0,cooler,39.9,26.9784446531432
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,38.0,18.4,0.55,,,1.0,cooler,39.9,26.9784446531432
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,37.8,20.1,0.75,1.0,,1.0,cooler,40.2,26.9784446531432
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,37.7,19.5,0.75,1.0,,2.0,cooler,40.5,34.31074268162019
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.3,27.5,0.63,1.0,,3.0,cooler,40.3,34.31074268162019
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,37.9,19.7,0.85,1.0,,0.0,cooler,39.9,34.31074268162019
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,37.5,20.3,1.2,1.0,,2.0,cooler,40.2,34.31074268162019
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,37.5,27.2,0.75,1.0,,0.0,cooler,40.5,34.31074268162019
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,37.6,20.1,0.75,1.0,,2.0,cooler,41.1,34.31074268162019
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,37.7,19.5,0.65,1.0,,1.0,cooler,40.5,34.31074268162019
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,38.0,21.2,0.45,1.0,,2.0,cooler,39.8,34.31074268162019
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.9,27.2,0.5,1.0,,2.0,cooler,40.2,34.31074268162019
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.1,27.6,0.45,1.0,,1.0,cooler,39.7,34.31074268162019
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.6,19.8,0.6,1.0,,1.0,cooler,40.1,34.31074268162019
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,37.7,19.7,0.63,1.0,,1.0,cooler,40.5,34.31074268162019
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.7,27.3,0.63,1.0,,2.0,cooler,40.0,34.31074268162019
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,37.9,19.8,0.93,1.0,,1.0,cooler,39.8,34.31074268162019
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,37.9,19.7,0.7,1.0,,0.0,cooler,40.2,34.31074268162019
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.4,23.5,0.5,1.0,,3.0,cooler,39.4,28.49349344728832
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.1,21.9,0.4,1.0,,2.0,cooler,39.5,28.49349344728832
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.1,22.7,0.6,1.0,,1.0,cooler,39.2,28.49349344728832
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,35.6,18.4,0.6,1.0,,3.0,warmer,38.7,28.49349344728832
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,35.6,38.4,1.3,1.0,,2.0,cooler,39.8,28.49349344728832
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,30.5,41.8,1.3,1.0,,2.0,cooler,39.4,28.49349344728832
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.0,23.5,0.6,1.0,,1.0,cooler,39.1,28.49349344728832
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.5,21.9,0.6,1.0,,2.0,cooler,39.4,28.49349344728832
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.0,22.9,1.2,1.0,,1.0,cooler,39.5,28.49349344728832
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.1,15.7,0.3,1.0,,2.0,cooler,37.2,28.49349344728832
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.7,23.7,0.6,1.0,,1.0,cooler,38.2,28.49349344728832
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.5,23.8,0.6,1.0,,2.0,warmer,38.1,28.49349344728832
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.2,27.3,0.9,1.0,,0.0,cooler,38.0,28.49349344728832
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,35.8,28.1,0.2,1.0,,0.0,cooler,38.3,28.49349344728832
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.0,26.4,0.7,1.0,,0.0,cooler,38.1,28.49349344728832
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,35.8,27.4,0.9,,,0.0,cooler,38.1,28.49349344728832
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,35.9,22.0,0.3,1.0,,2.0,cooler,39.7,28.49349344728832
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,36.0,23.2,0.5,1.0,,2.0,cooler,39.4,28.49349344728832
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.2,62.1,0.49,0.0,,-1.0,cooler,36.08,69.35457938151468
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,34.8,51.0,0.58,1.0,,1.0,cooler,36.08,69.35457938151468
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,34.6,50.7,1.37,1.0,,1.0,cooler,36.08,69.35457938151468
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,34.6,50.0,1.27,1.0,,1.0,cooler,35.65,69.35457938151468
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,34.6,52.3,3.28,1.0,,3.0,cooler,35.65,69.35457938151468
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,34.0,51.9,0.58,1.0,,0.0,cooler,35.66,69.35457938151468
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,34.1,52.0,0.87,1.0,,2.0,cooler,35.66,69.35457938151468
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,33.6,53.2,1.33,1.0,,3.0,cooler,35.66,69.35457938151468
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,33.7,53.9,0.64,1.0,,3.0,cooler,35.46,69.35457938151468
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,31.7,61.3,0.66,1.0,,0.0,cooler,35.46,69.35457938151468
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,33.9,52.0,1.43,1.0,,2.0,cooler,35.64,69.35457938151468
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,33.4,53.5,1.71,1.0,,0.0,cooler,35.64,69.35457938151468
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,33.5,53.4,2.24,1.0,,1.0,cooler,35.69,69.35457938151468
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.3,69.7,1.15,1.0,,3.0,cooler,33.47,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.2,69.2,1.53,1.0,,1.0,cooler,32.09,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,31.6,70.5,2.8,1.0,,2.0,cooler,33.47,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.2,64.9,1.45,1.0,,1.0,cooler,33.47,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,31.6,68.8,0.75,1.0,,1.0,cooler,33.68,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,31.5,70.2,1.38,1.0,,1.0,cooler,33.68,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,30.1,74.7,1.03,1.0,,1.0,cooler,34.27,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,31.1,72.1,0.94,1.0,,1.0,cooler,34.15,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.0,68.7,1.25,1.0,,0.0,cooler,34.15,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.5,65.0,1.65,1.0,,2.0,cooler,34.15,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,31.9,66.5,1.35,1.0,,2.0,cooler,34.47,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.1,65.8,2.16,1.0,,0.0,cooler,34.47,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.0,67.7,1.41,1.0,,2.0,cooler,34.47,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.9,78.7,0.6,0.0,,-2.0,cooler,34.41,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.7,65.5,1.32,1.0,,0.0,cooler,33.79,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.3,65.9,1.82,1.0,,1.0,cooler,33.79,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.4,65.0,0.77,1.0,,1.0,warmer,33.79,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.3,66.2,1.15,1.0,,-1.0,cooler,34.17,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.6,65.8,0.53,1.0,,1.0,cooler,34.17,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.6,65.8,0.53,1.0,,1.0,cooler,34.17,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.6,65.8,0.53,1.0,,1.0,cooler,34.17,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,33.6,64.9,1.44,1.0,,1.0,cooler,34.7,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.9,61.0,1.58,1.0,,2.0,cooler,34.7,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.8,62.6,0.98,1.0,,0.0,cooler,34.07,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.6,53.5,1.35,1.0,,1.0,cooler,34.06,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,30.2,70.5,0.99,1.0,,1.0,cooler,33.77,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,33.2,63.2,1.63,1.0,,0.0,cooler,33.77,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,33.8,58.1,1.09,1.0,,2.0,cooler,33.64,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.6,63.3,0.72,1.0,,1.0,cooler,33.64,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,33.6,62.1,0.77,1.0,,0.0,cooler,33.6,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,34.1,61.4,0.63,1.0,,1.0,cooler,33.6,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,31.7,66.0,0.44,1.0,,1.0,cooler,33.6,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,34.1,61.7,2.39,1.0,,0.0,no change,31.54,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,31.8,66.6,0.7,1.0,,0.0,cooler,31.54,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,31.9,66.5,0.61,1.0,,2.0,cooler,32.22,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,31.9,66.8,0.56,1.0,,1.0,cooler,32.22,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.3,65.9,0.81,1.0,,2.0,cooler,32.22,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.7,63.4,0.58,1.0,,1.0,cooler,32.22,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.7,63.1,1.04,1.0,,2.0,cooler,31.29,79.72125246362508
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.1,83.5,0.98,1.0,,-1.0,no change,30.85,91.14038771301507
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.2,83.5,0.0,1.0,,-1.0,no change,30.81,91.14038771301507
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.1,83.5,0.78,1.0,,-1.0,no change,30.85,91.14038771301507
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.7,78.6,0.28,1.0,,0.0,no change,30.85,91.14038771301507
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.7,82.2,0.6,1.0,,-1.0,cooler,30.8,91.14038771301507
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.5,86.4,0.0,1.0,,0.0,cooler,30.85,91.14038771301507
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,27.9,90.1,0.65,1.0,,0.0,no change,30.85,91.14038771301507
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,26.9,88.3,1.38,1.0,,0.0,cooler,29.98,91.14038771301507
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,27.8,88.4,0.03,1.0,,-1.0,no change,29.98,91.14038771301507
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.1,87.4,0.0,1.0,,-1.0,cooler,29.98,91.14038771301507
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.0,87.6,0.0,1.0,,-1.0,cooler,29.99,91.14038771301507
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.4,82.7,0.03,1.0,,-1.0,cooler,29.98,91.14038771301507
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.4,83.4,0.45,1.0,,1.0,cooler,29.98,91.14038771301507
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.4,83.4,0.4,1.0,,0.0,cooler,29.98,91.14038771301507
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.4,83.1,0.43,1.0,,0.0,cooler,29.9,91.14038771301507
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.9,78.0,0.63,1.0,,1.0,cooler,31.38,84.34525115904275
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.6,76.0,0.88,1.0,,2.0,cooler,31.78,84.34525115904275
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.0,79.0,1.1,1.0,,0.0,cooler,31.23,84.34525115904275
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.8,77.8,0.0,1.0,,0.0,cooler,30.98,84.34525115904275
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.3,76.9,0.0,1.0,,-1.0,no change,31.5,84.34525115904275
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.4,77.6,0.75,1.0,,0.0,cooler,31.3,84.34525115904275
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.8,77.6,0.0,1.0,,0.0,no change,30.9,84.34525115904275
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.0,77.6,0.0,1.0,,-1.0,no change,30.9,84.34525115904275
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.2,76.5,0.35,1.0,,0.0,cooler,31.5,84.34525115904275
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.2,75.9,0.0,1.0,,-1.0,warmer,30.88,84.34525115904275
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,26.9,67.0,0.1,1.0,,0.0,no change,30.5,84.34525115904275
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.8,87.3,0.63,1.0,,0.0,cooler,30.8,84.34525115904275
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.5,81.2,0.6,1.0,,0.0,cooler,30.75,84.34525115904275
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.5,81.1,0.6,1.0,,0.0,cooler,30.75,84.34525115904275
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.6,77.7,0.88,1.0,,0.0,no change,30.73,84.34525115904275
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.2,79.5,0.6,1.0,,0.0,cooler,30.7,84.34525115904275
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.3,79.1,0.28,1.0,,0.0,cooler,30.65,84.34525115904275
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,30.7,68.9,0.0,1.0,,0.0,no change,30.48,92.36486118061184
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.6,78.6,0.8,1.0,,1.0,cooler,30.45,92.36486118061184
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.5,82.0,0.23,1.0,,0.0,cooler,30.48,92.36486118061184
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.8,78.2,0.2,1.0,,-1.0,warmer,30.53,92.36486118061184
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.8,78.0,0.0,1.0,,0.0,no change,30.5,92.36486118061184
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.2,77.5,0.38,1.0,,0.0,cooler,30.6,92.36486118061184
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.9,78.4,0.8,1.0,,2.0,cooler,30.6,92.36486118061184
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.7,79.0,0.2,1.0,,0.0,no change,30.65,92.36486118061184
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.7,75.5,0.53,1.0,,-1.0,warmer,30.6,92.36486118061184
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.2,73.8,0.0,1.0,,0.0,cooler,30.63,92.36486118061184
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.0,72.8,0.8,1.0,,0.0,cooler,30.6,92.36486118061184
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.4,74.6,0.38,1.0,,0.0,no change,30.6,92.36486118061184
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,30.5,72.0,0.43,1.0,,-1.0,cooler,32.7,84.56306494953817
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.4,77.8,0.93,1.0,,-1.0,no change,32.88,84.56306494953817
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,31.7,67.8,0.85,1.0,,2.0,cooler,33.05,84.56306494953817
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,31.8,67.5,1.28,1.0,,1.0,cooler,33.0,84.56306494953817
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,30.9,69.8,0.88,1.0,,-1.0,cooler,33.0,84.56306494953817
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,30.9,70.7,0.8,1.0,,0.0,no change,33.4,84.56306494953817
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,31.1,74.3,0.0,1.0,,1.0,cooler,33.4,84.56306494953817
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,30.9,74.3,0.2,1.0,,-1.0,no change,33.4,84.56306494953817
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.0,67.7,0.9,1.0,,2.0,cooler,33.4,84.56306494953817
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.0,68.7,0.85,1.0,,2.0,cooler,33.4,84.56306494953817
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,31.7,62.2,0.25,1.0,,2.0,cooler,33.4,84.56306494953817
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,31.5,63.9,1.68,1.0,,2.0,cooler,33.6,84.56306494953817
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,31.7,67.2,1.18,1.0,,1.0,cooler,33.6,84.56306494953817
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,32.1,63.2,0.35,1.0,,2.0,cooler,33.4,84.56306494953817
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.8,67.6,0.15,1.0,,-1.0,cooler,31.63,93.21350078854935
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,31.2,69.1,0.05,1.0,,0.0,warmer,31.65,93.21350078854935
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,30.3,67.2,0.0,1.0,,0.0,cooler,31.65,93.21350078854935
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,28.8,77.1,0.73,1.0,,0.0,cooler,31.58,93.21350078854935
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,30.0,70.1,0.7,1.0,,0.0,cooler,31.53,93.21350078854935
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,30.1,71.5,0.35,1.0,,-1.0,cooler,31.6,93.21350078854935
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,30.1,71.3,0.0,1.0,,1.0,cooler,31.6,93.21350078854935
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,30.1,67.2,0.3,1.0,,0.0,cooler,31.6,93.21350078854935
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,29.9,67.8,0.05,1.0,,0.0,cooler,29.95,93.21350078854935
637,Jaipur,hot semi-arid,Multifamily Housing,Naturally Ventilated,summer,30.0,68.9,0.6,1.0,,-1.0,no change,29.95,93.21350078854935
